Account_ID,Activities_Last_30_Days,Employees,ZoomInfo_Employee_Range,ZoomInfo_Revenue_Range,Organic_Visits,Pct_Organic_Visits,SEO_Visits,URLs_Indexed,ZoomInfo_Global_HQ_Country,Annual_Revenue_converted,Adjusted_Industry,Account_ICP_Score,Account_ICP_Tier,Page_Count,Page_Count_Range,Alexa_Rank,Parent_Account_Status,y
0011p00002Q4Kze,0.0,10000.0,"5,000 - 10,000",-,124890.0,0.3,550936.0,31600.0,US,1000000000.0,Travel,70.833,Tier B,162600.0,Between 100K and 250K,22058.0,-,prospect
0011p00002Q4Kzg,8.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,1306158.0,0.3,1306158.0,114000.0,non_US,1000000000.0,Travel,75.0,Tier B,114000.0,Between 100K and 250K,8411.0,-,prospect
0011p00002Q4L0w,6.0,10000.0,"Over 10,000",Over $5 bil.,254476.0,0.47,254476.0,110000.0,US,1000000000.0,Retail,66.667,Tier B,110000.0,Between 100K and 250K,50598.0,Prospect,prospect
0011p00002Q4L1Z,0.0,10000.0,"Over 10,000",Over $5 bil.,257910.0,,257910.0,10100.0,US,1000000000.0,Retail,45.833,Tier B,10100.0,Between 10K and 50K,38384.0,-,prospect
0011p00002Q4L3J,0.0,10000.0,"5,000 - 10,000",$500 mil. - $1 bil.,768016.0,0.46,768016.0,110000.0,non_US,500000000.0,Retail,70.833,Tier B,110000.0,Between 100K and 250K,9123.0,-,prospect
0011p00002Q4L4a,0.0,500.0,50 - 100,$10 mil. - $25 mil.,867006.0,0.21,867006.0,361000.0,US,100000000.0,Classified,70.833,Tier B,361000.0,Between 250K and 500K,18065.0,-,prospect
0011p00002Q4L53,7.0,10000.0,"5,000 - 10,000",-,480926.0,0.5,480926.0,111000.0,US,1000000000.0,Retail,66.667,Tier B,111000.0,Between 100K and 250K,39015.0,-,prospect
0011p00002Q4L9t,0.0,10000.0,100 - 250,-,647873.0,0.58,647873.0,105000.0,US,1000000000.0,Agencies,62.5,Tier B,105000.0,Between 100K and 250K,111983.0,-,prospect
0011p00002Q4LAr,0.0,10000.0,20 - 50,$1 mil. - $5 mil.,275272.0,,275272.0,108000.0,US,10000000.0,Classified,66.667,Tier B,108000.0,Between 100K and 250K,148975.0,-,prospect
0011p00002Q4LBo,0.0,5000.0,"Over 10,000",$1 bil. - $5 bil.,1517751.0,0.57,1517751.0,74900.0,US,1000000000.0,Travel,62.5,Tier B,74900.0,Between 50K and 100K,44758.0,-,prospect
0011p00002Q4LCj,0.0,10000.0,"Over 10,000",Over $5 bil.,1362419.0,0.39,1362419.0,79200.0,non_US,1000000000.0,Retail,62.5,Tier B,79200.0,Between 50K and 100K,25340.0,-,prospect
0011p00002Q4LCx,0.0,10000.0,"5,000 - 10,000",$1 bil. - $5 bil.,1199946.0,0.37,1199946.0,135000.0,US,1000000000.0,Retail,75.0,Tier B,135000.0,Between 100K and 250K,19216.0,Prospect,prospect
0011p00002Q4LDM,0.0,200.0,"1,000 - 5,000",$1 bil. - $5 bil.,1245253.0,0.34,1245253.0,64600.0,US,10000000.0,Retail,62.5,Tier B,64600.0,Between 50K and 100K,11646.0,Prospect,prospect
0011p00002Q4LFH,0.0,10000.0,"Over 10,000",Over $5 bil.,1013581.0,0.62,1271199.0,131000.0,non_US,1000000000.0,Retail,83.333,Tier B,773000.0,Between 500K and 1M,88693.0,Prospect,prospect
0011p00002Q4LFf,0.0,10000.0,250 - 500,$100 mil. - $250 mil.,702634.0,0.38,702634.0,1660000.0,US,50000000.0,Retail,75.0,Tier B,1660000.0,>1M,18620.0,-,prospect
0011p00002Q4LFm,0.0,10000.0,"1,000 - 5,000",$1 bil. - $5 bil.,85715.0,,85715.0,153000.0,non_US,1000000000.0,Retail,58.333,Tier B,153000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4LGv,0.0,1000.0,"1,000 - 5,000",$1 bil. - $5 bil.,,,0.0,86100.0,non_US,250000000.0,Agencies,58.333,Tier B,86100.0,Between 50K and 100K,1000001.0,-,prospect
0011p00002Q4LK6,0.0,10000.0,"5,000 - 10,000",$500 mil. - $1 bil.,1128384.0,0.57,1128384.0,271000.0,US,10000000.0,Travel,75.0,Tier B,271000.0,Between 250K and 500K,32343.0,-,prospect
0011p00002Q4LKx,0.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,480833.0,,480833.0,29700.0,non_US,1000000000.0,Travel,62.5,Tier B,29700.0,Between 10K and 50K,46797.0,Prospect,prospect
0011p00002Q4LMM,0.0,10000.0,-,-,1119350.0,0.27,1119350.0,216000.0,US,1000000000.0,Classified,75.0,Tier B,216000.0,Between 100K and 250K,10274.0,-,prospect
0011p00002Q4LMO,2.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,1248627.0,0.26,1248627.0,163000.0,non_US,1000000000.0,Retail,83.333,Tier B,163000.0,Between 100K and 250K,33624.0,-,prospect
0011p00002Q4LOK,0.0,10000.0,"5,000 - 10,000",-,537334.0,,903263.0,97700.0,non_US,50000000.0,Retail,75.0,Tier B,102370.0,Between 100K and 250K,34946.0,-,prospect
0011p00002Q4LPk,0.0,5000.0,"Over 10,000",Over $5 bil.,1481098.0,0.4,1481098.0,61900.0,non_US,1000000000.0,Retail,62.5,Tier B,61900.0,Between 50K and 100K,29897.0,Prospect,prospect
0011p00002Q4LQf,0.0,5000.0,"Over 10,000",-,373315.0,,373315.0,76500.0,US,1000000000.0,Retail,54.167,Tier B,76500.0,Between 50K and 100K,28377.0,-,prospect
0011p00002Q4LRi,0.0,10000.0,"Over 10,000",Over $5 bil.,778177.0,,778177.0,91200.0,non_US,1000000000.0,Retail,58.333,Tier B,91200.0,Between 50K and 100K,79968.0,-,prospect
0011p00002Q4LUT,0.0,10000.0,"Over 10,000",Over $5 bil.,34612.0,0.52,1032477.0,1790.0,US,1000000000.0,Agencies,66.667,Tier B,195490.0,Between 100K and 250K,307890.0,-,prospect
0011p00002Q4LV6,0.0,10000.0,"Over 10,000",Over $5 bil.,240928.0,,240928.0,66100.0,US,1000000000.0,Retail,54.167,Tier B,66100.0,Between 50K and 100K,76113.0,-,prospect
0011p00002Q4LWA,0.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,274529.0,0.48,274529.0,291000.0,US,1000000000.0,Retail,66.667,Tier B,291000.0,Between 250K and 500K,156556.0,Prospect,prospect
0011p00002Q4LY7,0.0,10000.0,250 - 500,$50 mil. - $100 mil.,113808.0,,113808.0,33500.0,non_US,100000000.0,Retail,66.667,Tier B,33500.0,Between 10K and 50K,70380.0,Prospect,prospect
0011p00002Q4LYb,0.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,1049936.0,0.32,1049936.0,70400.0,non_US,1000000000.0,Classified,79.167,Tier B,70400.0,Between 50K and 100K,23582.0,-,prospect
0011p00002Q4LYw,4.0,5000.0,"Over 10,000",$1 bil. - $5 bil.,1614019.0,0.55,1614019.0,288000.0,non_US,1000000000.0,Classified,87.5,Tier B,288000.0,Between 250K and 500K,52186.0,-,prospect
0011p00002Q4LZU,0.0,10000.0,"1,000 - 5,000",-,459158.0,,480785.0,1520000.0,US,1000000000.0,Classified,70.833,Tier B,1604400.0,>1M,134772.0,-,prospect
0011p00002Q4Lal,0.0,10000.0,"Over 10,000",$250 mil. - $500 mil.,857365.0,0.35,857365.0,183000.0,non_US,500000000.0,Classified,75.0,Tier B,183000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4LdD,4.0,10000.0,"Over 10,000",Over $5 bil.,459742.0,,459742.0,20100.0,US,1000000000.0,Retail,45.833,Tier B,20100.0,Between 10K and 50K,14843.0,-,prospect
0011p00002Q4LdF,0.0,10000.0,"Over 10,000",$1 bil. - $5 bil.,531239.0,0.72,531239.0,154000.0,US,1000000000.0,Retail,70.833,Tier B,154000.0,Between 100K and 250K,113355.0,-,prospect
0011p00002Q4Lfv,0.0,10000.0,"Over 10,000",Over $5 bil.,228555.0,0.71,228555.0,129000.0,US,1000000000.0,Retail,66.667,Tier B,129000.0,Between 100K and 250K,243353.0,Prospect,prospect
0011p00002Q4MTl,2.0,200.0,100 - 250,$25 mil. - $50 mil.,1581332.0,0.68,1581332.0,180000.0,US,50000000.0,Retail,62.5,Tier B,180000.0,Between 100K and 250K,238227.0,-,prospect
0011p00002Q4MUL,0.0,200.0,100 - 250,-,1216249.0,0.53,1216249.0,6000000.0,US,50000000.0,Classified,79.167,Tier B,6000000.0,>1M,5903.0,Prospect,prospect
0011p00002Q4MUM,0.0,50.0,50 - 100,$10 mil. - $25 mil.,392624.0,,392624.0,1220000.0,US,50000000.0,Retail,70.833,Tier B,1220000.0,>1M,163367.0,-,prospect
0011p00002Q4MUU,1.0,500.0,250 - 500,$100 mil. - $250 mil.,462605.0,0.23,462605.0,182000.0,non_US,50000000.0,Classified,62.5,Tier B,182000.0,Between 100K and 250K,36438.0,-,prospect
0011p00002Q4MUf,0.0,50.0,20 - 50,$5 mil. - $10 mil.,387740.0,,387740.0,1110000.0,non_US,10000000.0,Media,58.333,Tier B,1110000.0,>1M,105512.0,-,prospect
0011p00002Q4MUq,3.0,50.0,100 - 250,-,1165529.0,0.05,1165529.0,457000.0,US,10000000.0,Media,62.5,Tier B,457000.0,Between 250K and 500K,6573.0,-,prospect
0011p00002Q4MVj,0.0,1000.0,250 - 500,$100 mil. - $250 mil.,853.0,,513606.0,481.0,US,250000000.0,Classified,66.667,Tier B,510481.0,Between 500K and 1M,539019.0,-,prospect
0011p00002Q4MY9,0.0,50.0,20 - 50,$1 mil. - $5 mil.,649024.0,0.52,1285079.0,103000.0,US,10000000.0,Classified,62.5,Tier B,103000.0,Between 100K and 250K,87738.0,-,prospect
0011p00002Q4MZ1,0.0,5000.0,"5,000 - 10,000",$100 mil. - $250 mil.,1726920.0,0.18,1726920.0,158000.0,non_US,1000000000.0,Classified,75.0,Tier B,158000.0,Between 100K and 250K,5486.0,-,prospect
0011p00002Q4MZR,0.0,1000.0,100 - 250,$25 mil. - $50 mil.,1079648.0,0.29,1079648.0,869000.0,non_US,1000000000.0,Media,62.5,Tier B,869000.0,Between 500K and 1M,2317.0,-,prospect
0011p00002Q4MZd,0.0,200.0,100 - 250,$10 mil. - $25 mil.,1548124.0,0.83,1548124.0,142000.0,US,50000000.0,Media,66.667,Tier B,142000.0,Between 100K and 250K,53718.0,-,prospect
0011p00002Q4MZr,0.0,200.0,"500 - 1,000",$100 mil. - $250 mil.,595293.0,0.4,595293.0,110000.0,US,10000000.0,Media,62.5,Tier B,110000.0,Between 100K and 250K,34071.0,Prospect,prospect
0011p00002Q4Ma1,5.0,500.0,250 - 500,-,874457.0,0.26,874457.0,182000.0,US,50000000.0,Media,66.667,Tier B,182000.0,Between 100K and 250K,42459.0,-,prospect
0011p00002Q4MdN,0.0,200.0,100 - 250,$10 mil. - $25 mil.,300000.0,,300000.0,1110000.0,US,50000000.0,Retail,70.833,Tier B,1110000.0,>1M,136059.0,-,prospect
0011p00002Q4MdW,0.0,500.0,100 - 250,$50 mil. - $100 mil.,1221224.0,0.13,1221224.0,210000.0,US,10000000.0,Media,66.667,Tier B,210000.0,Between 100K and 250K,3731.0,-,prospect
0011p00002Q4MeQ,0.0,50.0,-,-,1324962.0,,1324962.0,2660000.0,non_US,10000000.0,Media,70.833,Tier B,2660000.0,>1M,52251.0,-,prospect
0011p00002Q4Med,0.0,200.0,"500 - 1,000",$100 mil. - $250 mil.,894582.0,0.68,894582.0,1330000.0,US,250000000.0,Media,75.0,Tier B,1330000.0,>1M,39377.0,-,prospect
0011p00002Q4Mh4,7.0,5000.0,50 - 100,$10 mil. - $25 mil.,41147.0,,41147.0,69100.0,US,10000000.0,Other,29.167,Tier B,69100.0,Between 50K and 100K,101363.0,-,prospect
0011p00002Q4MhE,0.0,500.0,100 - 250,-,867957.0,0.41,867957.0,222000.0,US,50000000.0,Media,62.5,Tier B,222000.0,Between 100K and 250K,187261.0,-,prospect
0011p00002Q4MhR,0.0,500.0,100 - 250,$25 mil. - $50 mil.,,,0.0,157000.0,non_US,50000000.0,Retail,66.667,Tier B,157000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4MhS,0.0,25.0,10 - 20,$1 mil. - $5 mil.,1533083.0,0.71,1533083.0,110000.0,US,10000000.0,Retail,62.5,Tier B,110000.0,Between 100K and 250K,25548.0,-,prospect
0011p00002Q4MhU,1.0,500.0,100 - 250,-,1531450.0,0.41,1531450.0,1860000.0,US,50000000.0,Media,79.167,Tier B,1860000.0,>1M,12840.0,-,prospect
0011p00002Q4Mhh,0.0,500.0,100 - 250,$25 mil. - $50 mil.,908129.0,0.33,908129.0,149000.0,US,10000000.0,Media,62.5,Tier B,149000.0,Between 100K and 250K,43142.0,Prospect,prospect
0011p00002Q4MiL,0.0,5000.0,"1,000 - 5,000",-,127265.0,,127265.0,106000.0,US,50000000.0,Retail,66.667,Tier B,106000.0,Between 100K and 250K,383403.0,-,prospect
0011p00002Q4Miu,0.0,200.0,100 - 250,$10 mil. - $25 mil.,540913.0,0.31,540913.0,101000.0,US,50000000.0,Media,62.5,Tier B,101000.0,Between 100K and 250K,31309.0,Prospect,prospect
0011p00002Q4Mm5,4.0,200.0,100 - 250,$25 mil. - $50 mil.,793191.0,0.28,793191.0,248000.0,US,1000000.0,Media,62.5,Tier B,248000.0,Between 100K and 250K,824165.0,-,prospect
0011p00002Q4MmH,0.0,200.0,"5,000 - 10,000",-,1573458.0,0.37,1573458.0,122000.0,US,50000000.0,Media,66.667,Tier B,122000.0,Between 100K and 250K,136326.0,Prospect,prospect
0011p00002Q4MmW,5.0,200.0,10 - 20,$25 mil. - $50 mil.,270606.0,,270606.0,165000.0,non_US,50000000.0,Retail,66.667,Tier B,165000.0,Between 100K and 250K,44828.0,-,prospect
0011p00002Q4Mmp,0.0,50.0,10 - 20,$1 mil. - $5 mil.,728369.0,,728369.0,12600.0,US,1000000000.0,Retail,50.0,Tier B,12600.0,Between 10K and 50K,57322.0,-,prospect
0011p00002Q4Mmz,5.0,200.0,100 - 250,$50 mil. - $100 mil.,1652307.0,0.33,1652307.0,158000.0,US,50000000.0,Retail,62.5,Tier B,158000.0,Between 100K and 250K,5314.0,-,prospect
0011p00002Q4Mpy,0.0,500.0,"500 - 1,000",-,,,0.0,124000.0,US,100000000.0,Retail,62.5,Tier B,124000.0,Between 100K and 250K,103060.0,-,prospect
0011p00002Q4MqX,0.0,5000.0,100 - 250,$10 mil. - $25 mil.,686068.0,0.27,686068.0,209000.0,non_US,1000000.0,Retail,75.0,Tier B,209000.0,Between 100K and 250K,697605.0,-,prospect
0011p00002Q4MqY,0.0,1000.0,20 - 50,$5 mil. - $10 mil.,1434599.0,0.64,1434599.0,1030000.0,US,100000000.0,Media,79.167,Tier B,1030000.0,>1M,32709.0,-,prospect
0011p00002Q4Mqg,0.0,200.0,100 - 250,$5 mil. - $10 mil.,67636.0,,67636.0,168000.0,US,50000000.0,Retail,58.333,Tier B,168000.0,Between 100K and 250K,29469.0,-,prospect
0011p00002Q4Mr8,0.0,10.0,100 - 250,-,214015.0,0.23,695035.0,249000.0,US,10000000.0,Media,58.333,Tier B,694000.0,Between 500K and 1M,121141.0,-,prospect
0011p00002Q4MrW,0.0,5000.0,"500 - 1,000",-,617179.0,0.67,617179.0,451000.0,US,1000000000.0,Classified,70.833,Tier B,451000.0,Between 250K and 500K,188533.0,-,prospect
0011p00002Q4Mra,0.0,5000.0,50 - 100,$10 mil. - $25 mil.,234220.0,0.29,234220.0,114000.0,US,10000000.0,Media,66.667,Tier B,114000.0,Between 100K and 250K,217853.0,Prospect,prospect
0011p00002Q4Mua,5.0,50.0,100 - 250,$5 mil. - $10 mil.,1595290.0,0.44,1595290.0,113000.0,US,50000000.0,Retail,62.5,Tier B,113000.0,Between 100K and 250K,92167.0,-,prospect
0011p00002Q4Muf,2.0,500.0,"1,000 - 5,000",$500 mil. - $1 bil.,,,0.0,147000.0,US,1000000000.0,Retail,62.5,Tier B,147000.0,Between 100K and 250K,411690.0,-,prospect
0011p00002Q4Muz,0.0,10.0,"500 - 1,000",$100 mil. - $250 mil.,26507.0,,26507.0,188000.0,US,10000000.0,Media,54.167,Tier B,188000.0,Between 100K and 250K,302506.0,-,prospect
0011p00002Q4MvK,0.0,500.0,20 - 50,-,312092.0,,312092.0,3170000.0,US,100000000.0,Retail,62.5,Tier B,3170000.0,>1M,140336.0,-,prospect
0011p00002Q4MvS,0.0,500.0,20 - 50,$5 mil. - $10 mil.,1066530.0,0.3,1066530.0,1170000.0,non_US,50000000.0,Media,75.0,Tier B,1170000.0,>1M,143373.0,-,prospect
0011p00002Q4Mw8,0.0,200.0,50 - 100,-,574366.0,0.74,574366.0,145000.0,US,50000000.0,Media,62.5,Tier B,145000.0,Between 100K and 250K,66514.0,-,prospect
0011p00002Q4MwD,0.0,10.0,20 - 50,$5 mil. - $10 mil.,1390795.0,0.34,1390795.0,839000.0,non_US,1000000.0,Media,70.833,Tier B,839000.0,Between 500K and 1M,43070.0,-,prospect
0011p00002Q4Mym,0.0,5000.0,"1,000 - 5,000",-,360707.0,,360707.0,65300.0,non_US,250000000.0,Classified,54.167,Tier B,65300.0,Between 50K and 100K,14286.0,-,prospect
0011p00002Q4Mz0,0.0,10.0,-,-,1458447.0,0.15,1458447.0,713000.0,-,50000000.0,Classified,62.5,Tier B,713000.0,Between 500K and 1M,4982.0,-,prospect
0011p00002Q4Mz6,0.0,50.0,20 - 50,$1 mil. - $5 mil.,828558.0,0.22,828558.0,3780000.0,US,10000000.0,Classified,75.0,Tier B,3780000.0,>1M,103904.0,-,prospect
0011p00002Q4N3X,1.0,500.0,"Over 10,000",Over $5 bil.,300000.0,,300000.0,60300.0,non_US,50000000.0,Retail,62.5,Tier B,60300.0,Between 50K and 100K,270059.0,-,prospect
0011p00002Q4N3Y,0.0,200.0,100 - 250,-,527798.0,,527798.0,54500.0,US,10000000.0,Media,50.0,Tier B,54500.0,Between 50K and 100K,98457.0,Prospect,prospect
0011p00002Q4N4K,0.0,500.0,100 - 250,-,873116.0,0.31,873116.0,258000.0,US,100000000.0,Media,62.5,Tier B,258000.0,Between 250K and 500K,55327.0,-,prospect
0011p00002Q4N4d,0.0,1000.0,100 - 250,-,78556.0,0.09,78556.0,266000.0,US,100000000.0,Retail,62.5,Tier B,266000.0,Between 250K and 500K,1000001.0,-,prospect
0011p00002Q4N4l,0.0,10.0,100 - 250,$25 mil. - $50 mil.,523335.0,,523335.0,445000.0,US,1000000.0,Classified,58.333,Tier B,445000.0,Between 250K and 500K,126940.0,-,prospect
0011p00002Q4N4w,4.0,200.0,"500 - 1,000",$250 mil. - $500 mil.,1547183.0,0.43,1547183.0,226000.0,US,50000000.0,Travel,66.667,Tier B,226000.0,Between 100K and 250K,14805.0,-,prospect
0011p00002Q4N54,21.0,5000.0,"1,000 - 5,000",$1 bil. - $5 bil.,282868.0,,282868.0,65200.0,US,1000000000.0,Retail,54.167,Tier B,65200.0,Between 50K and 100K,429290.0,-,prospect
0011p00002Q4N8O,0.0,5000.0,100 - 250,$25 mil. - $50 mil.,400435.0,0.29,400435.0,110000.0,US,1000000000.0,Media,62.5,Tier B,110000.0,Between 100K and 250K,76073.0,-,prospect
0011p00002Q4N8m,0.0,200.0,20 - 50,$5 mil. - $10 mil.,731303.0,0.25,731303.0,225000.0,non_US,50000000.0,Media,66.667,Tier B,225000.0,Between 100K and 250K,388668.0,-,prospect
0011p00002Q4N9C,0.0,5000.0,"1,000 - 5,000",-,221066.0,,221066.0,16800.0,non_US,500000000.0,Media,62.5,Tier B,16800.0,Between 10K and 50K,81681.0,-,prospect
0011p00002Q4N9D,0.0,10.0,20 - 50,-,1211451.0,,1211451.0,318000.0,-,10000000.0,Travel,62.5,Tier B,318000.0,Between 250K and 500K,21204.0,-,prospect
0011p00002Q4N9N,0.0,200.0,-,-,304658.0,,304658.0,1470000.0,US,1000000.0,Classified,70.833,Tier B,1470000.0,>1M,156414.0,-,prospect
0011p00002Q4N9W,5.0,200.0,100 - 250,$50 mil. - $100 mil.,833121.0,0.06,833121.0,142000.0,US,50000000.0,Media,62.5,Tier B,142000.0,Between 100K and 250K,6273.0,Prospect,prospect
0011p00002Q4N9m,0.0,25.0,50 - 100,$10 mil. - $25 mil.,,,0.0,1500000.0,US,10000000.0,Classified,70.833,Tier B,1500000.0,>1M,208590.0,-,prospect
0011p00002Q4NA5,0.0,50.0,"1,000 - 5,000",$1 bil. - $5 bil.,1025279.0,0.24,1025279.0,2190000.0,US,10000000.0,Classified,79.167,Tier B,2190000.0,>1M,22001.0,-,prospect
0011p00002Q4ND1,0.0,10000.0,"1,000 - 5,000",-,3434.0,,1343345.0,55.0,non_US,1000000000.0,Retail,75.0,Tier B,146055.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4NDO,6.0,200.0,100 - 250,-,1022564.0,0.2,1022564.0,1440000.0,US,50000000.0,Classified,79.167,Tier B,1440000.0,>1M,85972.0,Lost Customer,prospect
0011p00002Q4NDk,0.0,500.0,100 - 250,$5 mil. - $10 mil.,298644.0,,298644.0,85900.0,US,10000000.0,Media,45.833,Tier B,85900.0,Between 50K and 100K,61040.0,-,prospect
0011p00002Q4NDr,0.0,500.0,250 - 500,-,524402.0,0.54,524402.0,209000.0,US,10000000.0,Media,66.667,Tier B,209000.0,Between 100K and 250K,107099.0,Prospect,prospect
0011p00002Q4NEu,0.0,5000.0,"1,000 - 5,000",$500 mil. - $1 bil.,1272645.0,0.85,1272645.0,144000.0,US,1000000000.0,Retail,70.833,Tier B,144000.0,Between 100K and 250K,165745.0,-,prospect
0011p00002Q4NHk,0.0,500.0,"1,000 - 5,000",$100 mil. - $250 mil.,1336175.0,0.47,1336175.0,601000.0,non_US,100000000.0,Media,66.667,Tier B,601000.0,Between 500K and 1M,45384.0,Prospect,prospect
0011p00002Q4NLe,0.0,5000.0,"1,000 - 5,000",$250 mil. - $500 mil.,1113083.0,0.55,1113083.0,107000.0,non_US,1000000000.0,Media,87.5,Tier B,107000.0,Between 100K and 250K,110605.0,-,prospect
0011p00002Q4NLm,0.0,50.0,20 - 50,$5 mil. - $10 mil.,1430467.0,0.47,1430467.0,415000.0,non_US,50000000.0,Media,70.833,Tier B,415000.0,Between 250K and 500K,39591.0,-,prospect
0011p00002Q4NLp,0.0,1000.0,"1,000 - 5,000",$100 mil. - $250 mil.,1763103.0,0.19,1763103.0,68900.0,US,250000000.0,Classified,62.5,Tier B,68900.0,Between 50K and 100K,3063.0,-,prospect
0011p00002Q4NLz,0.0,500.0,250 - 500,$50 mil. - $100 mil.,581661.0,0.38,581661.0,327000.0,US,50000000.0,Media,62.5,Tier B,327000.0,Between 250K and 500K,152355.0,Prospect,prospect
0011p00002Q4NMP,0.0,25.0,20 - 50,$5 mil. - $10 mil.,1324710.0,0.61,1324710.0,180000.0,US,10000000.0,Retail,62.5,Tier B,180000.0,Between 100K and 250K,50122.0,-,prospect
0011p00002Q4NMx,0.0,1000.0,50 - 100,$10 mil. - $25 mil.,198817.0,0.49,198817.0,4400000.0,US,1000000.0,Retail,70.833,Tier B,4400000.0,>1M,270787.0,-,prospect
0011p00002Q4NN0,0.0,25.0,50 - 100,$10 mil. - $25 mil.,1599506.0,0.52,1599506.0,119000.0,-,10000000.0,Retail,62.5,Tier B,119000.0,Between 100K and 250K,1321.0,Prospect,prospect
0011p00002Q4NN7,0.0,500.0,250 - 500,-,1206802.0,0.53,1206802.0,442000.0,non_US,100000000.0,Media,70.833,Tier B,442000.0,Between 250K and 500K,45148.0,-,prospect
0011p00002Q4NPg,0.0,50.0,20 - 50,$1 mil. - $5 mil.,1740446.0,0.73,1740446.0,893000.0,non_US,10000000.0,Travel,70.833,Tier B,893000.0,Between 500K and 1M,67206.0,-,prospect
0011p00002Q4NPj,0.0,50.0,20 - 50,$5 mil. - $10 mil.,743345.0,0.22,743345.0,336000.0,US,10000000.0,Classified,66.667,Tier B,336000.0,Between 250K and 500K,17470.0,-,prospect
0011p00002Q4NPv,0.0,500.0,250 - 500,$50 mil. - $100 mil.,1010094.0,0.48,1010094.0,272000.0,US,10000000.0,Media,70.833,Tier B,272000.0,Between 250K and 500K,98451.0,Prospect,prospect
0011p00002Q4NQO,0.0,500.0,50 - 100,$10 mil. - $25 mil.,388493.0,,388493.0,190000.0,non_US,1000000.0,Retail,62.5,Tier B,190000.0,Between 100K and 250K,18185.0,-,prospect
0011p00002Q4NQi,0.0,5000.0,"1,000 - 5,000",-,95455.0,,95455.0,135000.0,US,250000000.0,Classified,66.667,Tier B,135000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4NQz,0.0,1000.0,"500 - 1,000",$100 mil. - $250 mil.,1502865.0,0.18,1502865.0,696000.0,non_US,250000000.0,Media,79.167,Tier B,696000.0,Between 500K and 1M,37265.0,-,prospect
0011p00002Q4NR5,0.0,200.0,100 - 250,$10 mil. - $25 mil.,188461.0,,188461.0,121000.0,US,50000000.0,Classified,58.333,Tier B,121000.0,Between 100K and 250K,228160.0,-,prospect
0011p00002Q4NUJ,0.0,200.0,100 - 250,-,377412.0,0.3,377412.0,1610000.0,US,50000000.0,Media,70.833,Tier B,1610000.0,>1M,47695.0,Prospect,prospect
0011p00002Q4NUL,0.0,50.0,20 - 50,$5 mil. - $10 mil.,159649.0,,159649.0,129000.0,US,10000000.0,Retail,62.5,Tier B,129000.0,Between 100K and 250K,161344.0,-,prospect
0011p00002Q4NUl,0.0,200.0,50 - 100,$10 mil. - $25 mil.,822977.0,0.23,822977.0,719000.0,non_US,50000000.0,Media,66.667,Tier B,719000.0,Between 500K and 1M,40366.0,-,prospect
0011p00002Q4NUu,0.0,1000.0,20 - 50,$1 mil. - $5 mil.,1093506.0,0.29,1093506.0,707000.0,non_US,1000000000.0,Media,79.167,Tier B,707000.0,Between 500K and 1M,70396.0,-,prospect
0011p00002Q4NV3,0.0,500.0,100 - 250,-,1413546.0,0.27,1413546.0,320000.0,US,1000000.0,Media,70.833,Tier B,320000.0,Between 250K and 500K,24909.0,-,prospect
0011p00002Q4NXe,0.0,50.0,20 - 50,$1 mil. - $5 mil.,95486.0,,95486.0,222000.0,US,10000000.0,Classified,54.167,Tier B,222000.0,Between 100K and 250K,14625.0,Prospect,prospect
0011p00002Q4NYD,0.0,1000.0,100 - 250,$25 mil. - $50 mil.,1461772.0,0.32,1461772.0,1410000.0,non_US,250000000.0,Retail,79.167,Tier B,1410000.0,>1M,42690.0,Prospect,prospect
0011p00002Q4NZ2,0.0,500.0,"1,000 - 5,000",-,1527128.0,0.52,1527128.0,225000.0,US,1000000000.0,Media,70.833,Tier B,225000.0,Between 100K and 250K,18299.0,Prospect,prospect
0011p00002Q4Nbr,0.0,500.0,"500 - 1,000",$100 mil. - $250 mil.,,,263621.0,193000.0,US,250000000.0,Retail,58.333,Tier B,193000.0,Between 100K and 250K,18420.0,Prospect,prospect
0011p00002Q4Nbx,0.0,200.0,100 - 250,$25 mil. - $50 mil.,1158025.0,0.75,1158025.0,171000.0,US,1000000.0,Media,66.667,Tier B,171000.0,Between 100K and 250K,19789.0,-,prospect
0011p00002Q4Ncq,0.0,1000.0,100 - 250,-,837662.0,0.76,837662.0,172000.0,US,50000000.0,Media,62.5,Tier B,172000.0,Between 100K and 250K,1000001.0,-,prospect
0011p00002Q4Nd4,0.0,200.0,100 - 250,$25 mil. - $50 mil.,582351.0,0.31,582351.0,221000.0,US,1000000.0,Media,62.5,Tier B,221000.0,Between 100K and 250K,37146.0,-,prospect
0011p00002Q4NdD,0.0,500.0,100 - 250,-,1278634.0,0.53,1278634.0,382000.0,non_US,100000000.0,Media,66.667,Tier B,382000.0,Between 250K and 500K,46900.0,Prospect,prospect
